Anzahl der Privathaushalte nach Größe seit 2012 - Zählbezirke Wien | Number of private households by size since 2012 - subdistricts of Vienna,,,,,,,,,
NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,1_PH,2_PH,3-5_PH,6p_PH,ANST
AT13,92200,92228,2015,20151031,498,467,551,35,1
AT13,92200,92229,2015,20151031,409,526,513,46,0
AT13,92200,92230,2015,20151031,2,5,1,0,0
AT13,92200,92231,2015,20151031,394,272,226,7,2
AT13,92200,92232,2015,20151031,958,529,560,33,0
AT13,92300,92301,2015,20151031,485,347,351,24,1
AT13,92300,92302,2015,20151031,848,659,603,48,4
AT13,92300,92303,2015,20151031,685,622,416,23,2
AT13,92300,92304,2015,20151031,1388,969,999,69,3
AT13,92300,92305,2015,20151031,1423,1305,1188,123,0
AT13,92300,92306,2015,20151031,203,133,113,9,0
AT13,92300,92307,2015,20151031,1821,1276,1294,90,4
AT13,92300,92308,2015,20151031,661,508,532,29,1
AT13,92300,92309,2015,20151031,1248,1063,808,58,4
AT13,92300,92310,2015,20151031,1004,865,591,43,1
AT13,92300,92311,2015,20151031,1605,1260,959,26,3
AT13,92300,92312,2015,20151031,1014,789,687,68,4
AT13,92300,92313,2015,20151031,877,688,461,28,1
AT13,92300,92314,2015,20151031,995,663,645,32,3
AT13,92300,92315,2015,20151031,457,326,290,19,1
AT13,92300,92316,2015,20151031,442,351,264,18,2
AT13,92300,92317,2015,20151031,37,35,42,3,1
AT13,92300,92318,2015,20151031,806,899,689,48,1
AT13,92300,92319,2015,20151031,2070,1748,1058,39,0
AT13,90100,90101,2016,20161031,1125,571,393,25,4
AT13,90100,90102,2016,20161031,363,203,184,11,0
AT13,90100,90103,2016,20161031,469,298,248,16,0
AT13,90100,90104,2016,20161031,336,227,171,12,2
AT13,90100,90105,2016,20161031,487,305,248,18,0
AT13,90100,90106,2016,20161031,770,345,287,12,1
AT13,90100,90107,2016,20161031,764,394,253,22,2
AT13,90200,90201,2016,20161031,2780,1787,1948,131,5
AT13,90200,90202,2016,20161031,2460,1490,1339,165,3
AT13,90200,90203,2016,20161031,3123,1854,1468,111,8
AT13,90200,90204,2016,20161031,3146,2006,1723,227,6
AT13,90200,90205,2016,20161031,2180,1317,1008,121,2
AT13,90200,90206,2016,20161031,1993,1058,845,50,1
AT13,90200,90207,2016,20161031,3434,1849,1440,118,0
AT13,90200,90208,2016,20161031,461,399,266,21,3
AT13,90200,90209,2016,20161031,2883,1969,2010,245,5
AT13,90300,90301,2016,20161031,2680,1790,1302,79,3
AT13,90300,90302,2016,20161031,2058,1360,1027,67,5
AT13,90300,90303,2016,20161031,1406,818,752,52,6
AT13,90300,90304,2016,20161031,2777,1597,1219,85,3
AT13,90300,90305,2016,20161031,2032,1162,951,59,3
AT13,90300,90306,2016,20161031,4189,2222,1599,102,4
AT13,90300,90307,2016,20161031,1098,687,611,28,4
AT13,90300,90308,2016,20161031,367,304,197,5,1
AT13,90300,90309,2016,20161031,2037,1336,1066,60,0
AT13,90300,90310,2016,20161031,1872,1013,915,81,3
AT13,90300,90311,2016,20161031,936,556,520,29,0
AT13,90400,90401,2016,20161031,599,336,260,29,0
AT13,90400,90402,2016,20161031,2559,1498,1202,76,1
AT13,90400,90403,2016,20161031,3043,1846,1329,67,8
AT13,90400,90404,2016,20161031,1611,996,843,46,1
AT13,90500,90501,2016,20161031,3331,1830,1190,69,3
AT13,90500,90502,2016,20161031,4870,2643,2263,199,4
AT13,90500,90503,2016,20161031,4195,2310,1883,149,6
AT13,90500,90504,2016,20161031,1685,1001,719,40,0
AT13,90600,90601,2016,20161031,1794,1097,831,44,4
AT13,90600,90602,2016,20161031,2577,1470,1026,71,5
AT13,90600,90603,2016,20161031,3459,2066,1488,74,10
AT13,90700,90701,2016,20161031,1480,841,607,37,1
AT13,90700,90702,2016,20161031,824,436,342,14,0
AT13,90700,90703,2016,20161031,1270,757,534,23,3
AT13,90700,90704,2016,20161031,2650,1539,1043,50,6
AT13,90700,90705,2016,20161031,2386,1224,838,39,3
AT13,90800,90801,2016,20161031,1181,682,556,28,4
AT13,90800,90802,2016,20161031,2706,1654,1216,49,10
AT13,90800,90803,2016,20161031,2155,1136,815,47,4
AT13,90900,90901,2016,20161031,2574,1378,861,48,3
AT13,90900,90902,2016,20161031,2756,1664,1140,50,8
AT13,90900,90903,2016,20161031,1306,664,467,26,2
AT13,90900,90904,2016,20161031,2558,1457,994,71,8
AT13,90900,90905,2016,20161031,1159,747,665,44,3
AT13,90900,90906,2016,20161031,407,279,269,16,3
AT13,91000,91001,2016,20161031,865,704,803,38,3
AT13,91000,91002,2016,20161031,3941,2474,2546,312,10
AT13,91000,91003,2016,20161031,1557,977,902,86,0
AT13,91000,91004,2016,20161031,1752,1059,1200,130,4
AT13,91000,91005,2016,20161031,3286,2214,2456,273,5
AT13,91000,91006,2016,20161031,2405,1581,1694,220,6
AT13,91000,91007,2016,20161031,2760,1770,1538,136,3
AT13,91000,91008,2016,20161031,1852,1267,1280,131,1
AT13,91000,91009,2016,20161031,933,621,582,55,1
AT13,91000,91010,2016,20161031,4181,2502,1985,198,3
AT13,91000,91011,2016,20161031,1771,1199,1002,155,1
AT13,91000,91012,2016,20161031,442,278,386,22,0
AT13,91000,91013,2016,20161031,1408,895,492,28,0
AT13,91000,91014,2016,20161031,960,708,486,24,0
AT13,91000,91015,2016,20161031,1031,892,938,48,4
AT13,91000,91016,2016,20161031,1249,970,650,32,1
AT13,91000,91017,2016,20161031,106,136,129,8,0
AT13,91000,91018,2016,20161031,790,582,627,25,3
AT13,91000,91019,2016,20161031,502,471,351,15,1
AT13,91000,91020,2016,20161031,1967,1540,969,122,1
AT13,91000,91021,2016,20161031,810,919,895,45,1
AT13,91000,91022,2016,20161031,1555,932,843,108,0
AT13,91000,91023,2016,20161031,2155,1278,1277,128,2
AT13,91100,91101,2016,20161031,690,297,229,5,4
AT13,91100,91102,2016,20161031,3504,2360,2192,168,9
AT13,91100,91103,2016,20161031,3486,2122,2081,209,4
AT13,91100,91104,2016,20161031,891,686,535,49,1
AT13,91100,91105,2016,20161031,2370,1598,1461,93,1
AT13,91100,91106,2016,20161031,49,44,50,2,0
AT13,91100,91107,2016,20161031,1274,1047,762,70,0
AT13,91100,91108,2016,20161031,155,148,118,2,1
AT13,91100,91109,2016,20161031,272,251,355,51,3
AT13,91100,91110,2016,20161031,3817,3274,3621,298,7
AT13,91100,91111,2016,20161031,772,562,562,74,2
AT13,91100,91112,2016,20161031,34,59,38,9,1
AT13,91100,91113,2016,20161031,1076,829,489,31,1
AT13,91200,91201,2016,20161031,1100,627,506,51,5
AT13,91200,91202,2016,20161031,4067,2339,2112,190,4
AT13,91200,91203,2016,20161031,1278,561,575,66,3
AT13,91200,91204,2016,20161031,2165,1343,1136,90,3
AT13,91200,91205,2016,20161031,2070,1215,1000,90,0
AT13,91200,91206,2016,20161031,2230,1397,1132,92,3
AT13,91200,91207,2016,20161031,1578,948,715,61,2
AT13,91200,91208,2016,20161031,1112,693,552,37,2
AT13,91200,91209,2016,20161031,1108,736,1027,236,0
AT13,91200,91210,2016,20161031,1967,1386,1306,79,7
AT13,91200,91211,2016,20161031,2096,1425,1056,70,6
AT13,91300,91301,2016,20161031,105,84,53,3,0
AT13,91300,91302,2016,20161031,1287,846,780,61,1
AT13,91300,91303,2016,20161031,2307,1389,1020,50,2
AT13,91300,91304,2016,20161031,2234,1395,1221,76,7
AT13,91300,91305,2016,20161031,871,609,579,28,4
AT13,91300,91306,2016,20161031,643,366,298,15,1
AT13,91300,91307,2016,20161031,769,454,370,31,1
AT13,91300,91308,2016,20161031,1563,1022,730,51,5
AT13,91300,91309,2016,20161031,1058,721,509,29,7
AT13,91300,91310,2016,20161031,44,37,31,4,0
AT13,91300,91311,2016,20161031,635,614,602,31,0
AT13,91400,91401,2016,20161031,1911,1166,844,53,0
AT13,91400,91402,2016,20161031,2080,1198,1044,102,2
AT13,91400,91403,2016,20161031,2216,1239,1131,66,4
AT13,91400,91404,2016,20161031,4867,2982,2333,161,4
AT13,91400,91405,2016,20161031,889,672,528,25,1
AT13,91400,91406,2016,20161031,2974,1788,1323,72,4
AT13,91400,91407,2016,20161031,698,386,369,24,0
AT13,91400,91408,2016,20161031,796,589,495,48,0
AT13,91400,91409,2016,20161031,2,1,2,0,4
AT13,91400,91410,2016,20161031,1778,1188,1000,60,2
AT13,91400,91411,2016,20161031,943,951,914,60,3
AT13,91400,91412,2016,20161031,1035,925,864,49,5
AT13,91500,91501,2016,20161031,2875,1498,1194,100,1
AT13,91500,91502,2016,20161031,2473,1441,1228,103,2
AT13,91500,91503,2016,20161031,2702,1633,1547,183,10
AT13,91500,91504,2016,20161031,1692,1019,981,111,8
AT13,91500,91505,2016,20161031,2292,1502,1336,152,7
AT13,91500,91506,2016,20161031,3526,2009,1710,138,5
AT13,91500,91507,2016,20161031,2241,1296,851,72,6
AT13,91600,91601,2016,20161031,3356,1946,1668,170,4
AT13,91600,91602,2016,20161031,1823,1101,997,114,1
AT13,91600,91603,2016,20161031,3100,1819,1484,123,4
AT13,91600,91604,2016,20161031,2022,1282,985,81,0
AT13,91600,91605,2016,20161031,3773,2300,1878,124,5
AT13,91600,91606,2016,20161031,2497,1367,1234,117,3
AT13,91600,91607,2016,20161031,2676,1637,1390,121,1
AT13,91600,91608,2016,20161031,873,578,361,15,1
AT13,91600,91609,2016,20161031,1191,825,655,32,7
AT13,91600,91610,2016,20161031,2396,1385,1381,140,0
AT13,91700,91701,2016,20161031,2620,1655,1255,90,6
AT13,91700,91702,2016,20161031,3248,2069,1771,156,4
AT13,91700,91703,2016,20161031,4186,2449,2076,144,6
AT13,91700,91704,2016,20161031,698,519,450,22,2
AT13,91700,91705,2016,20161031,1176,917,810,53,2
AT13,91700,91706,2016,20161031,507,316,338,16,3
AT13,91800,91801,2016,20161031,450,275,269,16,1
AT13,91800,91802,2016,20161031,3449,1970,1690,79,6
AT13,91800,91803,2016,20161031,4090,2206,1718,102,8
AT13,91800,91804,2016,20161031,2530,1359,1080,48,1
AT13,91800,91805,2016,20161031,1644,1165,1235,70,7
AT13,91900,91901,2016,20161031,1330,832,692,42,3
AT13,91900,91902,2016,20161031,2402,1520,976,64,2
AT13,91900,91903,2016,20161031,341,109,27,1,1
AT13,91900,91904,2016,20161031,3513,1907,1554,98,7
AT13,91900,91905,2016,20161031,1608,941,836,65,4
AT13,91900,91906,2016,20161031,990,621,667,61,6
AT13,91900,91907,2016,20161031,553,405,362,27,3
AT13,91900,91908,2016,20161031,3237,1801,1388,89,5
AT13,91900,91909,2016,20161031,984,494,514,39,4
AT13,91900,91910,2016,20161031,1604,1263,1103,70,4
AT13,92000,92001,2016,20161031,1703,1058,1076,87,1
AT13,92000,92002,2016,20161031,3587,1990,1816,173,4
AT13,92000,92003,2016,20161031,3138,1888,1620,145,6
AT13,92000,92004,2016,20161031,1737,1042,1100,102,3
AT13,92000,92005,2016,20161031,2470,1562,1403,137,1
AT13,92000,92006,2016,20161031,1949,1159,967,119,1
AT13,92000,92007,2016,20161031,2667,1747,1529,158,4
AT13,92000,92008,2016,20161031,1301,884,586,71,0
AT13,92100,92101,2016,20161031,191,199,206,14,1
AT13,92100,92102,2016,20161031,1188,987,1004,62,3
AT13,92100,92103,2016,20161031,872,1074,961,47,1
AT13,92100,92104,2016,20161031,574,683,514,58,0
AT13,92100,92105,2016,20161031,2639,2437,2096,387,3
AT13,92100,92106,2016,20161031,539,406,349,24,0
AT13,92100,92107,2016,20161031,909,629,526,41,4
AT13,92100,92108,2016,20161031,460,437,317,25,0
AT13,92100,92109,2016,20161031,1215,1082,842,66,1
AT13,92100,92110,2016,20161031,1664,668,511,42,0
AT13,92100,92111,2016,20161031,889,641,609,46,6
AT13,92100,92112,2016,20161031,841,852,1208,139,1
AT13,92100,92113,2016,20161031,695,665,766,19,2
AT13,92100,92114,2016,20161031,1373,741,515,64,0
AT13,92100,92115,2016,20161031,932,674,587,37,3
AT13,92100,92116,2016,20161031,536,597,393,22,1
AT13,92100,92117,2016,20161031,1683,930,684,67,0
AT13,92100,92118,2016,20161031,1714,1107,843,74,1
AT13,92100,92119,2016,20161031,798,521,415,45,0
AT13,92100,92120,2016,20161031,497,315,303,20,1
AT13,92100,92121,2016,20161031,1882,930,676,64,0
AT13,92100,92122,2016,20161031,2113,1438,956,78,3
AT13,92100,92123,2016,20161031,2636,1570,1159,72,2
AT13,92100,92124,2016,20161031,905,712,661,38,1
AT13,92100,92125,2016,20161031,733,632,697,48,3
AT13,92100,92126,2016,20161031,1887,1246,901,49,2
AT13,92100,92127,2016,20161031,227,196,254,18,1
AT13,92100,92128,2016,20161031,61,42,37,0,0
AT13,92100,92129,2016,20161031,25,50,28,1,0
AT13,92100,92130,2016,20161031,5,0,5,0,0
AT13,92200,92201,2016,20161031,236,307,322,17,2
AT13,92200,92202,2016,20161031,359,505,865,60,1
AT13,92200,92203,2016,20161031,179,255,205,12,2
AT13,92200,92204,2016,20161031,535,623,576,24,1
AT13,92200,92205,2016,20161031,1637,1621,1595,81,4
AT13,92200,92206,2016,20161031,1520,1509,1673,170,0
AT13,92200,92207,2016,20161031,621,727,712,40,2
AT13,92200,92208,2016,20161031,2444,2206,2366,294,1
AT13,92200,92209,2016,20161031,2377,1938,1835,182,7
AT13,92200,92210,2016,20161031,1563,1118,1062,61,2
AT13,92200,92211,2016,20161031,2931,1811,1121,60,3
AT13,92200,92212,2016,20161031,533,456,475,60,0
AT13,92200,92213,2016,20161031,1587,1068,733,41,0
AT13,92200,92214,2016,20161031,819,863,646,23,1
AT13,92200,92215,2016,20161031,1718,1241,992,81,1
AT13,92200,92216,2016,20161031,383,327,263,12,2
AT13,92200,92217,2016,20161031,557,346,279,8,0
AT13,92200,92218,2016,20161031,1384,1005,842,36,2
AT13,92200,92219,2016,20161031,1367,795,713,45,0
AT13,92200,92220,2016,20161031,460,404,444,65,1
AT13,92200,92221,2016,20161031,432,313,353,24,1
AT13,92200,92222,2016,20161031,785,776,797,30,3
AT13,92200,92223,2016,20161031,881,735,722,48,1
AT13,92200,92224,2016,20161031,809,811,822,40,3
AT13,92200,92225,2016,20161031,260,338,329,18,0
AT13,92200,92226,2016,20161031,483,572,624,34,0
AT13,92200,92227,2016,20161031,792,941,1186,47,1
AT13,92200,92228,2016,20161031,495,484,566,40,1
AT13,92200,92229,2016,20161031,413,533,515,49,1
AT13,92200,92230,2016,20161031,2,3,3,0,0
AT13,92200,92231,2016,20161031,417,247,247,7,2
AT13,92200,92232,2016,20161031,985,555,546,39,0
AT13,92300,92301,2016,20161031,566,410,422,28,1
AT13,92300,92302,2016,20161031,906,668,622,66,4
AT13,92300,92303,2016,20161031,693,624,414,27,2
AT13,92300,92304,2016,20161031,1433,980,1063,76,3
AT13,92300,92305,2016,20161031,1460,1277,1210,116,1
AT13,92300,92306,2016,20161031,197,139,115,9,1
AT13,92300,92307,2016,20161031,1846,1283,1343,105,5
AT13,92300,92308,2016,20161031,670,515,533,35,2
AT13,92300,92309,2016,20161031,1238,1056,799,58,4
AT13,92300,92310,2016,20161031,1008,860,597,43,1
AT13,92300,92311,2016,20161031,1653,1287,995,31,3
AT13,92300,92312,2016,20161031,1033,784,700,69,6
AT13,92300,92313,2016,20161031,865,687,459,28,1
AT13,92300,92314,2016,20161031,986,672,640,38,3
AT13,92300,92315,2016,20161031,444,337,292,19,1
AT13,92300,92316,2016,20161031,547,473,367,22,2
AT13,92300,92317,2016,20161031,37,38,39,2,1
AT13,92300,92318,2016,20161031,798,903,678,45,0
AT13,92300,92319,2016,20161031,2105,1709,1047,47,0
AT13,90100,90101,2017,20171031,1122,572,391,24,4
AT13,90100,90102,2017,20171031,368,208,182,14,0
AT13,90100,90103,2017,20171031,452,300,253,19,0
AT13,90100,90104,2017,20171031,331,221,167,13,2
AT13,90100,90105,2017,20171031,487,304,244,19,0
AT13,90100,90106,2017,20171031,740,388,275,18,1
AT13,90100,90107,2017,20171031,764,394,257,19,2
AT13,90200,90201,2017,20171031,2802,1840,2009,136,5
AT13,90200,90202,2017,20171031,2487,1523,1366,153,3
AT13,90200,90203,2017,20171031,3111,1818,1491,118,8
AT13,90200,90204,2017,20171031,3139,1961,1749,229,6
AT13,90200,90205,2017,20171031,2183,1353,1029,119,3
AT13,90200,90206,2017,20171031,1986,1095,829,54,2
AT13,90200,90207,2017,20171031,3192,1834,1453,113,1
AT13,90200,90208,2017,20171031,481,383,272,21,2
AT13,90200,90209,2017,20171031,2855,1953,2003,222,5
AT13,90300,90301,2017,20171031,2692,1747,1320,71,2
AT13,90300,90302,2017,20171031,2076,1351,1053,60,4
AT13,90300,90303,2017,20171031,1415,827,757,52,6
AT13,90300,90304,2017,20171031,2770,1613,1234,82,3
AT13,90300,90305,2017,20171031,2085,1209,980,57,3
AT13,90300,90306,2017,20171031,4194,2208,1608,111,4
AT13,90300,90307,2017,20171031,1123,703,614,39,3
AT13,90300,90308,2017,20171031,378,302,204,7,1
AT13,90300,90309,2017,20171031,2038,1345,1083,66,0
AT13,90300,90310,2017,20171031,1789,1003,916,79,4
AT13,90300,90311,2017,20171031,950,525,536,27,0
AT13,90400,90401,2017,20171031,594,338,266,22,0
AT13,90400,90402,2017,20171031,2627,1538,1250,87,1
AT13,90400,90403,2017,20171031,3042,1821,1318,81,8
AT13,90400,90404,2017,20171031,1624,999,826,47,1
AT13,90500,90501,2017,20171031,3350,1830,1221,66,3
AT13,90500,90502,2017,20171031,4887,2657,2278,196,1
AT13,90500,90503,2017,20171031,4181,2357,1885,158,5
AT13,90500,90504,2017,20171031,1678,1021,734,39,0
AT13,90600,90601,2017,20171031,1822,1091,834,42,2
AT13,90600,90602,2017,20171031,2648,1474,1028,70,5
AT13,90600,90603,2017,20171031,3466,2081,1460,83,10
AT13,90700,90701,2017,20171031,1475,856,619,39,1
AT13,90700,90702,2017,20171031,815,449,340,23,0
AT13,90700,90703,2017,20171031,1284,753,530,25,3
AT13,90700,90704,2017,20171031,2695,1523,1076,51,5
AT13,90700,90705,2017,20171031,2366,1233,888,36,3
AT13,90800,90801,2017,20171031,1163,698,574,26,4
AT13,90800,90802,2017,20171031,2740,1657,1205,45,8
AT13,90800,90803,2017,20171031,2163,1153,826,46,3
AT13,90900,90901,2017,20171031,2600,1355,878,50,1
AT13,90900,90902,2017,20171031,2787,1642,1139,46,8
AT13,90900,90903,2017,20171031,1306,684,486,27,3
AT13,90900,90904,2017,20171031,2607,1461,979,89,8
AT13,90900,90905,2017,20171031,1176,752,662,42,3
AT13,90900,90906,2017,20171031,404,289,277,18,2
AT13,91000,91001,2017,20171031,1039,760,937,36,3
AT13,91000,91002,2017,20171031,3909,2502,2607,330,9
AT13,91000,91003,2017,20171031,1551,988,897,88,0
AT13,91000,91004,2017,20171031,1747,1059,1212,156,5
AT13,91000,91005,2017,20171031,3313,2226,2488,283,6
AT13,91000,91006,2017,20171031,2447,1595,1778,215,7
AT13,91000,91007,2017,20171031,2729,1762,1595,146,2
AT13,91000,91008,2017,20171031,1872,1298,1336,137,1
AT13,91000,91009,2017,20171031,926,603,596,51,1
AT13,91000,91010,2017,20171031,4172,2424,2047,192,3
AT13,91000,91011,2017,20171031,1747,1186,1044,149,1
AT13,91000,91012,2017,20171031,411,301,392,21,1
AT13,91000,91013,2017,20171031,1408,875,508,32,0
AT13,91000,91014,2017,20171031,955,706,483,26,0
AT13,91000,91015,2017,20171031,1041,893,952,58,4
AT13,91000,91016,2017,20171031,1262,948,662,41,1
AT13,91000,91017,2017,20171031,109,134,135,7,0
AT13,91000,91018,2017,20171031,782,580,656,21,4
AT13,91000,91019,2017,20171031,527,481,343,23,1
AT13,91000,91020,2017,20171031,1928,1531,995,118,1
AT13,91000,91021,2017,20171031,821,913,888,48,1
AT13,91000,91022,2017,20171031,1581,938,867,114,0
AT13,91000,91023,2017,20171031,2089,1272,1324,137,2
AT13,91100,91101,2017,20171031,568,341,380,9,5
AT13,91100,91102,2017,20171031,3516,2365,2295,175,8
AT13,91100,91103,2017,20171031,3509,2089,2087,222,3
AT13,91100,91104,2017,20171031,911,691,532,50,0
AT13,91100,91105,2017,20171031,2439,1605,1525,87,1
AT13,91100,91106,2017,20171031,49,48,48,2,0
AT13,91100,91107,2017,20171031,1250,1037,767,74,0
AT13,91100,91108,2017,20171031,161,146,122,2,1
AT13,91100,91109,2017,20171031,270,256,359,47,2
AT13,91100,91110,2017,20171031,3809,3266,3659,301,7
AT13,91100,91111,2017,20171031,792,575,592,74,2
AT13,91100,91112,2017,20171031,42,45,40,10,0
AT13,91100,91113,2017,20171031,1083,823,504,32,1
AT13,91200,91201,2017,20171031,1097,668,504,60,4
AT13,91200,91202,2017,20171031,4063,2356,2101,212,3
AT13,91200,91203,2017,20171031,1289,536,567,62,2
AT13,91200,91204,2017,20171031,2159,1357,1154,100,4
AT13,91200,91205,2017,20171031,2060,1247,986,99,0
AT13,91200,91206,2017,20171031,2225,1429,1158,92,4
AT13,91200,91207,2017,20171031,1594,943,722,64,2
AT13,91200,91208,2017,20171031,1153,702,595,46,2
AT13,91200,91209,2017,20171031,1107,745,1014,241,0
AT13,91200,91210,2017,20171031,2059,1470,1400,80,4
AT13,91200,91211,2017,20171031,2112,1434,1095,69,6
AT13,91300,91301,2017,20171031,104,89,60,4,0
AT13,91300,91302,2017,20171031,1297,820,806,55,1
AT13,91300,91303,2017,20171031,2265,1379,1045,57,2
AT13,91300,91304,2017,20171031,2237,1406,1255,73,8
AT13,91300,91305,2017,20171031,874,615,593,21,4
AT13,91300,91306,2017,20171031,627,366,316,15,1
AT13,91300,91307,2017,20171031,778,436,367,35,1
AT13,91300,91308,2017,20171031,1570,1017,722,51,4
AT13,91300,91309,2017,20171031,972,691,486,26,7
AT13,91300,91310,2017,20171031,45,33,38,3,0
AT13,91300,91311,2017,20171031,628,609,609,30,0
AT13,91400,91401,2017,20171031,1940,1151,884,59,0
AT13,91400,91402,2017,20171031,2168,1174,1074,96,1
AT13,91400,91403,2017,20171031,2242,1235,1137,69,4
AT13,91400,91404,2017,20171031,4799,3044,2345,178,3
AT13,91400,91405,2017,20171031,893,689,525,31,1
AT13,91400,91406,2017,20171031,2969,1782,1356,78,4
AT13,91400,91407,2017,20171031,675,383,353,28,0
AT13,91400,91408,2017,20171031,820,587,501,47,0
AT13,91400,91409,2017,20171031,2,1,1,0,3
AT13,91400,91410,2017,20171031,1782,1226,1017,53,2
AT13,91400,91411,2017,20171031,960,969,911,54,3
AT13,91400,91412,2017,20171031,1031,936,848,55,4
AT13,91500,91501,2017,20171031,2866,1491,1224,97,1
AT13,91500,91502,2017,20171031,2450,1430,1243,113,2
AT13,91500,91503,2017,20171031,2534,1589,1589,187,11
AT13,91500,91504,2017,20171031,1616,992,988,101,6
AT13,91500,91505,2017,20171031,2262,1501,1345,156,7
AT13,91500,91506,2017,20171031,3585,2002,1708,143,4
AT13,91500,91507,2017,20171031,2246,1269,863,66,6
AT13,91600,91601,2017,20171031,3363,1950,1676,177,4
