Bevölkerung nach Geschlecht und nach Größe des bewohnten Privathaushaltes seit 2012 - Zählbezirke Wien | Population by sex and size of inhabited private household since 2012 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_DATE;REF_YEAR;SEX;1_PH;2_PH;3-5_PH;6p_PH;ANST
AT13;92200;92214;20121031;2012;2;501;923;1133;106;6
AT13;92200;92215;20121031;2012;1;612;1312;1783;206;14
AT13;92200;92215;20121031;2012;2;1132;1498;1749;221;3
AT13;92200;92216;20121031;2012;1;66;217;197;35;37
AT13;92200;92216;20121031;2012;2;124;241;190;22;4
AT13;92200;92217;20121031;2012;1;126;304;431;32;2
AT13;92200;92217;20121031;2012;2;134;312;442;38;0
AT13;92200;92218;20121031;2012;1;489;850;1230;124;8
AT13;92200;92218;20121031;2012;2;730;956;1252;117;9
AT13;92200;92219;20121031;2012;1;620;797;1122;168;7
AT13;92200;92219;20121031;2012;2;689;873;1075;144;3
AT13;92200;92220;20121031;2012;1;136;397;710;206;19
AT13;92200;92220;20121031;2012;2;219;417;712;174;10
AT13;92200;92221;20121031;2012;1;161;339;550;44;0
AT13;92200;92221;20121031;2012;2;262;365;564;55;0
AT13;92200;92222;20121031;2012;1;354;643;1553;119;72
AT13;92200;92222;20121031;2012;2;422;807;1608;122;262
AT13;92200;92223;20121031;2012;1;330;563;1191;163;4
AT13;92200;92223;20121031;2012;2;373;651;1178;154;3
AT13;92200;92224;20121031;2012;1;324;733;1487;128;122
AT13;92200;92224;20121031;2012;2;452;829;1514;136;56
AT13;92200;92225;20121031;2012;1;91;270;514;36;0
AT13;92200;92225;20121031;2012;2;115;290;563;26;0
AT13;92200;92226;20121031;2012;1;214;526;1081;104;1
AT13;92200;92226;20121031;2012;2;218;548;1078;106;0
AT13;92200;92227;20121031;2012;1;325;849;2013;113;5
AT13;92200;92227;20121031;2012;2;389;927;2054;122;2
AT13;92200;92228;20121031;2012;1;215;418;1040;84;46
AT13;92200;92228;20121031;2012;2;280;516;983;99;8
AT13;92200;92229;20121031;2012;1;169;497;884;90;1
AT13;92200;92229;20121031;2012;2;221;547;917;110;0
AT13;92200;92230;20121031;2012;1;3;4;3;0;0
AT13;92200;92230;20121031;2012;2;0;2;3;0;0
AT13;92200;92231;20121031;2012;1;7;24;51;9;0
AT13;92200;92231;20121031;2012;2;11;26;43;9;0
AT13;92200;92232;20121031;2012;1;489;483;978;120;1
AT13;92200;92232;20121031;2012;2;466;549;997;103;1
AT13;92300;92301;20121031;2012;1;230;309;588;51;4
AT13;92300;92301;20121031;2012;2;274;353;591;50;1
AT13;92300;92302;20121031;2012;1;366;630;1130;155;18
AT13;92300;92302;20121031;2012;2;456;686;1067;158;0
AT13;92300;92303;20121031;2012;1;293;569;701;67;27
AT13;92300;92303;20121031;2012;2;411;621;737;88;11
AT13;92300;92304;20121031;2012;1;574;945;1799;187;37
AT13;92300;92304;20121031;2012;2;828;1083;1815;191;148
AT13;92300;92305;20121031;2012;1;552;1193;2186;356;10
AT13;92300;92305;20121031;2012;2;834;1343;2178;395;1
AT13;92300;92306;20121031;2012;1;98;134;165;29;1
AT13;92300;92306;20121031;2012;2;111;132;180;41;0
AT13;92300;92307;20121031;2012;1;777;1095;2008;264;73
AT13;92300;92307;20121031;2012;2;959;1259;2038;274;122
AT13;92300;92308;20121031;2012;1;291;506;951;92;68
AT13;92300;92308;20121031;2012;2;376;558;934;99;326
AT13;92300;92309;20121031;2012;1;484;1003;1365;195;144
AT13;92300;92309;20121031;2012;2;740;1137;1429;165;262
AT13;92300;92310;20121031;2012;1;368;844;1058;104;18
AT13;92300;92310;20121031;2012;2;609;940;1057;128;18
AT13;92300;92311;20121031;2012;1;698;1147;1540;107;114
AT13;92300;92311;20121031;2012;2;933;1323;1519;130;174
AT13;92300;92312;20121031;2012;1;433;707;1201;203;65
AT13;92300;92312;20121031;2012;2;591;791;1274;205;59
AT13;92300;92313;20121031;2012;1;313;659;856;58;16
AT13;92300;92313;20121031;2012;2;559;737;823;63;5
AT13;92300;92314;20121031;2012;1;396;651;1064;102;7
AT13;92300;92314;20121031;2012;2;537;767;1081;120;7
AT13;92300;92315;20121031;2012;1;181;336;483;43;2
AT13;92300;92315;20121031;2012;2;275;344;506;43;9
AT13;92300;92316;20121031;2012;1;189;318;429;46;14
AT13;92300;92316;20121031;2012;2;244;352;466;54;111
AT13;92300;92317;20121031;2012;1;18;37;70;12;0
AT13;92300;92317;20121031;2012;2;18;37;55;15;0
AT13;92300;92318;20121031;2012;1;331;857;1338;79;12
AT13;92300;92318;20121031;2012;2;412;985;1332;77;1
AT13;92300;92319;20121031;2012;1;751;1648;1873;128;3
AT13;92300;92319;20121031;2012;2;1289;1856;1949;123;2
AT13;90100;90101;20131031;2013;1;505;528;648;74;51
AT13;90100;90101;20131031;2013;2;615;598;679;85;4
AT13;90100;90102;20131031;2013;1;178;194;298;41;2
AT13;90100;90102;20131031;2013;2;189;214;351;52;6
AT13;90100;90103;20131031;2013;1;212;285;440;45;15
AT13;90100;90103;20131031;2013;2;246;311;445;46;12
AT13;90100;90104;20131031;2013;1;152;208;308;44;26
AT13;90100;90104;20131031;2013;2;165;230;324;50;33
AT13;90100;90105;20131031;2013;1;220;279;451;42;1
AT13;90100;90105;20131031;2013;2;258;329;457;45;0
AT13;90100;90106;20131031;2013;1;358;338;416;46;19
AT13;90100;90106;20131031;2013;2;452;380;462;45;2
AT13;90100;90107;20131031;2013;1;363;359;478;71;25
AT13;90100;90107;20131031;2013;2;404;371;458;82;1
AT13;90200;90201;20131031;2013;1;1319;1657;3009;421;169
AT13;90200;90201;20131031;2013;2;1455;1771;2946;424;161
AT13;90200;90202;20131031;2013;1;1194;1491;2383;456;121
AT13;90200;90202;20131031;2013;2;1258;1563;2352;414;115
AT13;90200;90203;20131031;2013;1;1484;1637;2384;271;151
AT13;90200;90203;20131031;2013;2;1634;1823;2501;254;154
AT13;90200;90204;20131031;2013;1;1436;1888;2956;774;428
AT13;90200;90204;20131031;2013;2;1679;2092;2912;757;185
AT13;90200;90205;20131031;2013;1;959;1223;1735;355;35
AT13;90200;90205;20131031;2013;2;1241;1357;1680;317;7
AT13;90200;90206;20131031;2013;1;802;974;1369;103;15
AT13;90200;90206;20131031;2013;2;938;1082;1333;100;72
AT13;90200;90207;20131031;2013;1;1646;1836;2498;402;16
AT13;90200;90207;20131031;2013;2;1789;1866;2435;354;2
AT13;90200;90208;20131031;2013;1;181;328;461;55;34
AT13;90200;90208;20131031;2013;2;251;358;444;51;111
AT13;90200;90209;20131031;2013;1;1252;1930;3630;728;171
AT13;90200;90209;20131031;2013;2;1594;2118;3546;791;448
AT13;90200;90210;20131031;2013;1;1;0;0;0;0
AT13;90300;90301;20131031;2013;1;1241;1611;2218;175;47
AT13;90300;90301;20131031;2013;2;1473;1801;2240;172;29
AT13;90300;90302;20131031;2013;1;845;1270;1755;184;26
AT13;90300;90302;20131031;2013;2;1181;1450;1704;201;79
AT13;90300;90303;20131031;2013;1;632;744;1287;136;11
AT13;90300;90303;20131031;2013;2;817;848;1395;148;64
AT13;90300;90304;20131031;2013;1;1255;1475;2158;177;43
AT13;90300;90304;20131031;2013;2;1606;1607;2015;170;121
AT13;90300;90305;20131031;2013;1;846;1111;1675;130;37
AT13;90300;90305;20131031;2013;2;1121;1259;1621;150;81
AT13;90300;90306;20131031;2013;1;1912;2041;2797;258;30
AT13;90300;90306;20131031;2013;2;2426;2255;2822;283;119
AT13;90300;90307;20131031;2013;1;491;633;1035;94;188
AT13;90300;90307;20131031;2013;2;624;737;1043;100;316
AT13;90300;90308;20131031;2013;1;151;272;234;20;152
AT13;90300;90308;20131031;2013;2;211;268;234;20;118
AT13;90300;90309;20131031;2013;1;897;1197;1803;154;2
AT13;90300;90309;20131031;2013;2;1186;1371;1856;164;2
AT13;90300;90310;20131031;2013;1;914;965;1652;267;106
AT13;90300;90310;20131031;2013;2;978;1063;1661;226;30
AT13;90300;90311;20131031;2013;1;386;453;734;69;10
AT13;90300;90311;20131031;2013;2;529;531;754;70;1
AT13;90400;90401;20131031;2013;1;267;334;406;64;1
AT13;90400;90401;20131031;2013;2;339;344;450;63;0
AT13;90400;90402;20131031;2013;1;1159;1408;1973;205;92
AT13;90400;90402;20131031;2013;2;1429;1492;2060;214;26
AT13;90400;90403;20131031;2013;1;1364;1727;2197;215;185
AT13;90400;90403;20131031;2013;2;1721;1831;2334;241;320
AT13;90400;90404;20131031;2013;1;718;899;1385;164;72
AT13;90400;90404;20131031;2013;2;925;991;1482;151;95
AT13;90500;90501;20131031;2013;1;1475;1736;2013;169;59
AT13;90500;90501;20131031;2013;2;1799;1776;2048;169;62
AT13;90500;90502;20131031;2013;1;2334;2580;4045;548;114
AT13;90500;90502;20131031;2013;2;2612;2698;3993;534;24
AT13;90500;90503;20131031;2013;1;2043;2225;3283;373;193
AT13;90500;90503;20131031;2013;2;2131;2333;3148;358;402
AT13;90500;90504;20131031;2013;1;796;1010;1120;163;2
AT13;90500;90504;20131031;2013;2;905;1036;1134;157;0
AT13;90600;90601;20131031;2013;1;855;1061;1404;120;175
AT13;90600;90601;20131031;2013;2;974;1139;1489;113;102
AT13;90600;90602;20131031;2013;1;1233;1397;1653;238;251
AT13;90600;90602;20131031;2013;2;1401;1517;1620;205;85
AT13;90600;90603;20131031;2013;1;1550;1942;2440;276;204
AT13;90600;90603;20131031;2013;2;1924;2032;2433;254;445
AT13;90700;90701;20131031;2013;1;692;797;1062;69;16
AT13;90700;90701;20131031;2013;2;770;867;1076;79;1
AT13;90700;90702;20131031;2013;1;394;425;526;47;1
AT13;90700;90702;20131031;2013;2;425;473;598;36;0
AT13;90700;90703;20131031;2013;1;615;707;845;78;20
AT13;90700;90703;20131031;2013;2;727;759;911;74;54
AT13;90700;90704;20131031;2013;1;1207;1365;1741;111;187
AT13;90700;90704;20131031;2013;2;1374;1537;1771;124;356
AT13;90700;90705;20131031;2013;1;1099;1101;1366;125;24
AT13;90700;90705;20131031;2013;2;1291;1249;1356;123;8
AT13;90800;90801;20131031;2013;1;514;663;933;76;863
AT13;90800;90801;20131031;2013;2;615;727;923;79;143
AT13;90800;90802;20131031;2013;1;1199;1557;1987;156;229
AT13;90800;90802;20131031;2013;2;1584;1697;2122;144;347
AT13;90800;90803;20131031;2013;1;935;1106;1337;124;137
AT13;90800;90803;20131031;2013;2;1195;1176;1350;112;109
AT13;90900;90901;20131031;2013;1;1176;1199;1386;120;81
AT13;90900;90901;20131031;2013;2;1423;1339;1454;115;56
AT13;90900;90902;20131031;2013;1;1155;1551;1947;136;461
AT13;90900;90902;20131031;2013;2;1518;1699;2042;124;323
AT13;90900;90903;20131031;2013;1;551;598;738;73;10
AT13;90900;90903;20131031;2013;2;722;684;770;89;6
AT13;90900;90904;20131031;2013;1;1171;1295;1626;149;234
AT13;90900;90904;20131031;2013;2;1477;1451;1544;164;193
AT13;90900;90905;20131031;2013;1;540;673;1125;104;23
AT13;90900;90905;20131031;2013;2;702;787;1191;107;23
AT13;90900;90906;20131031;2013;1;180;247;443;43;77
AT13;90900;90906;20131031;2013;2;238;273;455;46;129
AT13;91000;91001;20131031;2013;1;83;151;422;39;41
AT13;91000;91001;20131031;2013;2;66;145;424;44;46
AT13;91000;91002;20131031;2013;1;1946;2379;4394;847;185
AT13;91000;91002;20131031;2013;2;2102;2407;4220;848;126
AT13;91000;91003;20131031;2013;1;717;942;1540;233;9
AT13;91000;91003;20131031;2013;2;912;1024;1492;216;4
AT13;91000;91004;20131031;2013;1;882;1060;1908;289;12
AT13;91000;91004;20131031;2013;2;889;1046;1727;288;9
AT13;91000;91005;20131031;2013;1;1606;2110;4244;699;109
AT13;91000;91005;20131031;2013;2;1753;2220;4139;697;43
AT13;91000;91006;20131031;2013;1;1262;1582;2955;480;56
AT13;91000;91006;20131031;2013;2;1157;1536;2913;469;64
AT13;91000;91007;20131031;2013;1;1161;1775;2707;265;30
AT13;91000;91007;20131031;2013;2;1645;1817;2621;269;30
AT13;91000;91008;20131031;2013;1;867;1245;2373;292;110
AT13;91000;91008;20131031;2013;2;1018;1265;2224;277;100
AT13;91000;91009;20131031;2013;1;422;637;1097;132;37
AT13;91000;91009;20131031;2013;2;489;707;1081;152;94
AT13;91000;91010;20131031;2013;1;1914;2412;3342;479;1987
AT13;91000;91010;20131031;2013;2;2378;2564;3347;493;648
AT13;91000;91011;20131031;2013;1;841;1125;1938;457;47
AT13;91000;91011;20131031;2013;2;946;1251;1892;459;73
AT13;91000;91012;20131031;2013;1;220;304;698;45;1
AT13;91000;91012;20131031;2013;2;209;350;695;37;0
AT13;91000;91013;20131031;2013;1;576;902;797;69;9
AT13;91000;91013;20131031;2013;2;849;994;825;79;3
AT13;91000;91014;20131031;2013;1;424;685;819;93;6
AT13;91000;91014;20131031;2013;2;539;759;844;95;4
AT13;91000;91015;20131031;2013;1;400;875;1549;100;14
AT13;91000;91015;20131031;2013;2;563;985;1568;111;9
AT13;91000;91016;20131031;2013;1;604;928;1182;78;57
AT13;91000;91016;20131031;2013;2;597;1012;1200;90;169
AT13;91000;91017;20131031;2013;1;50;121;242;25;0
AT13;91000;91017;20131031;2013;2;46;133;241;21;1
AT13;91000;91018;20131031;2013;1;349;534;1147;67;13
AT13;91000;91018;20131031;2013;2;429;620;1150;69;8
AT13;91000;91019;20131031;2013;1;205;434;591;44;6
AT13;91000;91019;20131031;2013;2;280;476;595;57;4
AT13;91000;91020;20131031;2013;1;655;1605;1742;299;55
AT13;91000;91020;20131031;2013;2;1293;1767;1719;283;144
AT13;91000;91021;20131031;2013;1;323;803;1668;131;63
AT13;91000;91021;20131031;2013;2;448;967;1732;132;274
AT13;91000;91022;20131031;2013;1;701;837;1472;206;61
AT13;91000;91022;20131031;2013;2;819;911;1408;193;47
AT13;91000;91023;20131031;2013;1;976;1171;2132;325;80
AT13;91000;91023;20131031;2013;2;1148;1237;2036;353;160
AT13;91100;91101;20131031;2013;1;346;200;285;27;155
AT13;91100;91101;20131031;2013;2;271;226;282;20;169
AT13;91100;91102;20131031;2013;1;1329;1845;2958;436;116
AT13;91100;91102;20131031;2013;2;1613;1961;2871;413;198
AT13;91100;91103;20131031;2013;1;1725;2019;3722;652;90
AT13;91100;91103;20131031;2013;2;1781;2245;3491;669;86
AT13;91100;91104;20131031;2013;1;417;715;1003;133;5
AT13;91100;91104;20131031;2013;2;452;753;967;115;2
AT13;91100;91105;20131031;2013;1;1089;1481;2370;275;23
AT13;91100;91105;20131031;2013;2;1238;1663;2389;286;3
AT13;91100;91106;20131031;2013;1;30;47;83;13;0
AT13;91100;91106;20131031;2013;2;17;43;85;13;0
AT13;91100;91107;20131031;2013;1;457;954;1342;211;11
AT13;91100;91107;20131031;2013;2;789;1106;1376;210;2
AT13;91100;91108;20131031;2013;1;67;144;232;6;5
AT13;91100;91108;20131031;2013;2;81;150;237;8;3
AT13;91100;91109;20131031;2013;1;133;228;651;147;36
AT13;91100;91109;20131031;2013;2;144;276;618;120;107
AT13;91100;91110;20131031;2013;1;1591;3056;6458;797;155
AT13;91100;91110;20131031;2013;2;2107;3532;6585;765;296
AT13;91100;91111;20131031;2013;1;369;547;944;149;454
AT13;91100;91111;20131031;2013;2;390;581;942;155;179
AT13;91100;91112;20131031;2013;1;23;52;58;20;122
AT13;91100;91112;20131031;2013;2;15;68;61;25;0
AT13;91100;91113;20131031;2013;1;464;815;887;84;0
AT13;91100;91113;20131031;2013;2;582;857;887;78;10
AT13;91200;91201;20131031;2013;1;454;521;798;145;54
AT13;91200;91201;20131031;2013;2;524;565;770;126;52
AT13;91200;91202;20131031;2013;1;1834;2276;3595;577;93
AT13;91200;91202;20131031;2013;2;2165;2452;3569;585;180
AT13;91200;91203;20131031;2013;1;601;552;1021;194;93
AT13;91200;91203;20131031;2013;2;695;636;1002;195;64
AT13;91200;91204;20131031;2013;1;977;1239;1824;210;158
AT13;91200;91204;20131031;2013;2;1101;1263;1774;237;122
AT13;91200;91205;20131031;2013;1;895;1142;1709;249;14
AT13;91200;91205;20131031;2013;2;1183;1250;1610;249;6
AT13;91200;91206;20131031;2013;1;1029;1250;1997;193;18
AT13;91200;91206;20131031;2013;2;1214;1324;1869;194;68
AT13;91200;91207;20131031;2013;1;602;926;1255;183;54
AT13;91200;91207;20131031;2013;2;984;1068;1244;181;104
AT13;91200;91208;20131031;2013;1;519;633;867;114;15
AT13;91200;91208;20131031;2013;2;541;659;844;109;14
AT13;91200;91209;20131031;2013;1;491;737;1913;692;42
AT13;91200;91209;20131031;2013;2;605;801;1961;778;16
AT13;91200;91210;20131031;2013;1;892;1294;2083;232;137
AT13;91200;91210;20131031;2013;2;1168;1352;2079;236;237
AT13;91200;91211;20131031;2013;1;866;1259;1835;148;66
AT13;91200;91211;20131031;2013;2;1246;1459;1909;142;283
AT13;91300;91301;20131031;2013;1;48;62;104;1;1
AT13;91300;91301;20131031;2013;2;70;76;84;11;0
AT13;91300;91302;20131031;2013;1;495;780;1313;154;21
AT13;91300;91302;20131031;2013;2;848;892;1387;168;1
AT13;91300;91303;20131031;2013;1;855;1251;1645;162;193
AT13;91300;91303;20131031;2013;2;1379;1469;1724;174;183
AT13;91300;91304;20131031;2013;1;887;1283;2171;196;61
AT13;91300;91304;20131031;2013;2;1331;1467;2175;208;335
AT13;91300;91305;20131031;2013;1;361;572;945;46;16
AT13;91300;91305;20131031;2013;2;540;686;946;43;98
AT13;91300;91306;20131031;2013;1;225;326;514;55;2
AT13;91300;91306;20131031;2013;2;417;380;493;49;0
AT13;91300;91307;20131031;2013;1;278;437;590;74;32
AT13;91300;91307;20131031;2013;2;489;493;657;85;17
AT13;91300;91308;20131031;2013;1;599;942;1208;115;224
AT13;91300;91308;20131031;2013;2;972;1078;1232;119;172
AT13;91300;91309;20131031;2013;1;447;639;800;54;157
AT13;91300;91309;20131031;2013;2;607;727;844;66;305
AT13;91300;91310;20131031;2013;1;18;33;41;8;1
AT13;91300;91310;20131031;2013;2;21;29;36;5;0
AT13;91300;91311;20131031;2013;1;246;581;1109;115;1
AT13;91300;91311;20131031;2013;2;409;617;1063;101;0
AT13;91400;91401;20131031;2013;1;771;1075;1299;144;9
AT13;91400;91401;20131031;2013;2;968;1155;1283;128;1
AT13;91400;91402;20131031;2013;1;1007;1153;1798;240;66
AT13;91400;91402;20131031;2013;2;1101;1179;1715;222;46
AT13;91400;91403;20131031;2013;1;904;1202;1825;194;41
AT13;91400;91403;20131031;2013;2;1279;1340;1949;199;22
AT13;91400;91404;20131031;2013;1;2088;2812;3892;339;125
AT13;91400;91404;20131031;2013;2;2732;3074;3893;351;216
AT13;91400;91405;20131031;2013;1;402;620;921;77;6
AT13;91400;91405;20131031;2013;2;460;712;937;92;1
AT13;91400;91406;20131031;2013;1;1280;1686;2247;191;107
AT13;91400;91406;20131031;2013;2;1622;1922;2210;196;416
AT13;91400;91407;20131031;2013;1;305;341;654;89;12
AT13;91400;91407;20131031;2013;2;406;437;672;73;2
AT13;91400;91408;20131031;2013;1;342;552;788;106;6
AT13;91400;91408;20131031;2013;2;488;600;863;98;4
AT13;91400;91409;20131031;2013;1;2;3;4;0;148
AT13;91400;91409;20131031;2013;2;2;1;3;0;97
AT13;91400;91410;20131031;2013;1;797;1128;1597;131;8
AT13;91400;91410;20131031;2013;2;1059;1256;1616;130;2
AT13;91400;91411;20131031;2013;1;388;895;1600;149;24
AT13;91400;91411;20131031;2013;2;531;995;1646;158;85
AT13;91400;91412;20131031;2013;1;447;870;1397;179;77
AT13;91400;91412;20131031;2013;2;542;948;1434;156;39
AT13;91500;91501;20131031;2013;1;1304;1498;2138;245;39
AT13;91500;91501;20131031;2013;2;1534;1644;2006;242;17
AT13;91500;91502;20131031;2013;1;1183;1363;2244;325;5
AT13;91500;91502;20131031;2013;2;1238;1357;1983;254;0
AT13;91500;91503;20131031;2013;1;1301;1543;2643;504;157
AT13;91500;91503;20131031;2013;2;1381;1637;2535;439;155
AT13;91500;91504;20131031;2013;1;895;973;1686;277;117
AT13;91500;91504;20131031;2013;2;813;1009;1546;264;61
AT13;91500;91505;20131031;2013;1;1030;1449;2315;397;114
AT13;91500;91505;20131031;2013;2;1282;1557;2217;420;226
AT13;91500;91506;20131031;2013;1;1701;1958;3099;405;22
AT13;91500;91506;20131031;2013;2;1804;1920;2948;372;15
AT13;91500;91507;20131031;2013;1;1072;1207;1485;136;71
AT13;91500;91507;20131031;2013;2;1312;1341;1482;136;248
AT13;91600;91601;20131031;2013;1;1565;1787;2844;477;62
AT13;91600;91601;20131031;2013;2;1813;1919;2803;462;13
AT13;91600;91602;20131031;2013;1;937;1084;1868;328;61
AT13;91600;91602;20131031;2013;2;907;1072;1699;322;80
AT13;91600;91603;20131031;2013;1;1381;1716;2493;449;19
AT13;91600;91603;20131031;2013;2;1647;1904;2523;333;4
AT13;91600;91604;20131031;2013;1;846;1158;1717;186;6
AT13;91600;91604;20131031;2013;2;1190;1226;1695;191;3
AT13;91600;91605;20131031;2013;1;1765;2224;3325;328;129
AT13;91600;91605;20131031;2013;2;2073;2304;3215;326;230
AT13;91600;91606;20131031;2013;1;1148;1301;2131;350;35
AT13;91600;91606;20131031;2013;2;1383;1469;2159;322;43
AT13;91600;91607;20131031;2013;1;1139;1457;2150;260;46
AT13;91600;91607;20131031;2013;2;1380;1649;2095;256;24
AT13;91600;91608;20131031;2013;1;332;531;613;50;35
AT13;91600;91608;20131031;2013;2;496;601;625;47;192
AT13;91600;91609;20131031;2013;1;466;800;1131;73;34
AT13;91600;91609;20131031;2013;2;696;882;1091;72;54
AT13;91600;91610;20131031;2013;1;1236;1364;2416;360;21
AT13;91600;91610;20131031;2013;2;1200;1316;2149;345;26
AT13;91700;91701;20131031;2013;1;1188;1492;2221;235;43
AT13;91700;91701;20131031;2013;2;1429;1554;2111;247;15
AT13;91700;91702;20131031;2013;1;1520;1951;3001;406;136
AT13;91700;91702;20131031;2013;2;1779;2057;2884;416;57
AT13;91700;91703;20131031;2013;1;1867;2256;3545;428;425
AT13;91700;91703;20131031;2013;2;2249;2478;3548;450;21
AT13;91700;91704;20131031;2013;1;260;519;729;80;49
AT13;91700;91704;20131031;2013;2;437;601;733;99;182
AT13;91700;91705;20131031;2013;1;481;821;1430;177;6
AT13;91700;91705;20131031;2013;2;672;909;1487;157;0
AT13;91700;91706;20131031;2013;1;224;306;600;38;2
AT13;91700;91706;20131031;2013;2;289;334;580;38;53
AT13;91800;91801;20131031;2013;1;166;258;409;54;0
AT13;91800;91801;20131031;2013;2;283;294;449;65;24
AT13;91800;91802;20131031;2013;1;1394;1804;2797;163;78
AT13;91800;91802;20131031;2013;2;2020;2108;2831;184;313
AT13;91800;91803;20131031;2013;1;1785;1966;2796;287;79
AT13;91800;91803;20131031;2013;2;2287;2220;2796;295;109
AT13;91800;91804;20131031;2013;1;1078;1159;1785;137;8
AT13;91800;91804;20131031;2013;2;1448;1349;1890;126;6
AT13;91800;91805;20131031;2013;1;608;1043;2011;178;120
AT13;91800;91805;20131031;2013;2;1052;1189;2155;194;387
AT13;91900;91901;20131031;2013;1;557;775;1222;117;10
AT13;91900;91901;20131031;2013;2;780;893;1243;120;69
AT13;91900;91902;20131031;2013;1;1000;1432;1624;217;59
AT13;91900;91902;20131031;2013;2;1443;1612;1650;229;246
AT13;91900;91903;20131031;2013;1;59;43;29;0;0
AT13;91900;91903;20131031;2013;2;62;43;30;0;0
AT13;91900;91904;20131031;2013;1;1520;1795;2555;273;196
AT13;91900;91904;20131031;2013;2;2058;2063;2681;257;255
AT13;91900;91905;20131031;2013;1;717;880;1407;180;23
AT13;91900;91905;20131031;2013;2;1146;1058;1467;187;13
AT13;91900;91906;20131031;2013;1;389;589;1166;169;25
AT13;91900;91906;20131031;2013;2;585;659;1138;157;27
AT13;91900;91907;20131031;2013;1;223;381;604;94;10
AT13;91900;91907;20131031;2013;2;362;441;688;93;10
AT13;91900;91908;20131031;2013;1;1339;1703;2347;228;78
AT13;91900;91908;20131031;2013;2;2062;1927;2436;247;178
AT13;91900;91909;20131031;2013;1;344;445;822;98;134
AT13;91900;91909;20131031;2013;2;502;499;847;116;92
AT13;91900;91910;20131031;2013;1;619;1164;1862;196;76
AT13;91900;91910;20131031;2013;2;993;1304;1997;224;213
AT13;92000;92001;20131031;2013;1;786;978;1988;207;15
AT13;92000;92001;20131031;2013;2;1010;1122;2019;197;5
AT13;92000;92002;20131031;2013;1;1779;1909;3257;540;94
AT13;92000;92002;20131031;2013;2;1870;1977;3043;497;71
AT13;92000;92003;20131031;2013;1;1347;1764;2922;440;159
AT13;92000;92003;20131031;2013;2;1575;1834;2689;428;314
AT13;92000;92004;20131031;2013;1;734;1023;1932;250;496
AT13;92000;92004;20131031;2013;2;1009;1169;1910;258;482
AT13;92000;92005;20131031;2013;1;1155;1483;2435;438;30
AT13;92000;92005;20131031;2013;2;1311;1581;2231;419;8
AT13;92000;92006;20131031;2013;1;832;1159;1718;333;42
AT13;92000;92006;20131031;2013;2;1142;1305;1631;366;32
AT13;92000;92007;20131031;2013;1;1205;1750;2726;452;54
AT13;92000;92007;20131031;2013;2;1603;1886;2694;472;111
AT13;92000;92008;20131031;2013;1;588;860;1101;146;6
AT13;92000;92008;20131031;2013;2;714;868;1044;150;0
AT13;92100;92101;20131031;2013;1;81;163;327;53;0
AT13;92100;92101;20131031;2013;2;98;185;349;48;0
AT13;92100;92102;20131031;2013;1;534;839;1861;174;8
AT13;92100;92102;20131031;2013;2;592;971;1852;176;13
AT13;92100;92103;20131031;2013;1;275;788;1406;106;1
AT13;92100;92103;20131031;2013;2;329;920;1424;101;3
AT13;92100;92104;20131031;2013;1;239;650;905;175;4
AT13;92100;92104;20131031;2013;2;326;680;919;179;2
AT13;92100;92105;20131031;2013;1;1004;2366;3994;1186;108
AT13;92100;92105;20131031;2013;2;1639;2688;3983;1259;304
AT13;92100;92106;20131031;2013;1;61;124;201;31;0
AT13;92100;92106;20131031;2013;2;85;134;199;21;0
AT13;92100;92107;20131031;2013;1;367;506;649;74;219
